  Labeled   attachment score: 111699 / 179886 * 100 = 62.09 %
  Unlabeled attachment score: 111699 / 179886 * 100 = 62.09 %
  Label accuracy score:       179886 / 179886 * 100 = 100.00 %

  ================================================================================

  Evaluation of the results in RBG/SPMRL/all-mvectors25-lemma.conllu
  vs. gold standard Original/all-SPMRL.conllu:

  Legend: '.S' - the beginning of a sentence, '.E' - the end of a sentence

  Number of non-scoring tokens: 26248

  The overall accuracy and its distribution over CPOSTAGs

  -----------+-------+-------+------+-------+------+-------+-------
  Accuracy   | words | right |   %  | right |   %  | both  |   %
             |       | head  |      |  dep  |      | right |
  -----------+-------+-------+------+-------+------+-------+-------
  total      | 179886 | 111699 |  62% | 179886 | 100% | 111699 |  62%
  -----------+-------+-------+------+-------+------+-------+-------
  NOUN       | 52703 | 33165 |  63% | 52703 | 100% | 33165 |  63%
  VERB       | 24121 | 11347 |  47% | 24121 | 100% | 11347 |  47%
  ADP        | 23761 | 12776 |  54% | 23761 | 100% | 12776 |  54%
  DET        | 23624 | 21087 |  89% | 23624 | 100% | 21087 |  89%
  ADJ        | 17035 | 11932 |  70% | 17035 | 100% | 11932 |  70%
  PRON       | 11437 |  7960 |  70% | 11437 | 100% |  7960 |  70%
  ADV        | 10992 |  6561 |  60% | 10992 | 100% |  6561 |  60%
  CONJ       |  8165 |  3463 |  42% |  8165 | 100% |  3463 |  42%
  .          |  3056 |   893 |  29% |  3056 | 100% |   893 |  29%
  NUM        |  2475 |  1273 |  51% |  2475 | 100% |  1273 |  51%
  PRT        |  1763 |  1000 |  57% |  1763 | 100% |  1000 |  57%
  X          |   754 |   242 |  32% |   754 | 100% |   242 |  32%
  -----------+-------+-------+------+-------+------+-------+-------


  The overall error rate and its distribution over CPOSTAGs

  -----------+-------+-------+------+-------+------+-------+-------
  Error      | words | head  |   %  |  dep  |   %  | both  |   %
  Rate       |       | err   |      |  err  |      | wrong |
  -----------+-------+-------+------+-------+------+-------+-------
  total      | 179886 | 68187 |  38% |     0 |   0% |     0 |   0%
  -----------+-------+-------+------+-------+------+-------+-------
  NOUN       | 52703 | 19538 |  37% |     0 |   0% |     0 |   0%
  VERB       | 24121 | 12774 |  53% |     0 |   0% |     0 |   0%
  ADP        | 23761 | 10985 |  46% |     0 |   0% |     0 |   0%
  DET        | 23624 |  2537 |  11% |     0 |   0% |     0 |   0%
  ADJ        | 17035 |  5103 |  30% |     0 |   0% |     0 |   0%
  PRON       | 11437 |  3477 |  30% |     0 |   0% |     0 |   0%
  ADV        | 10992 |  4431 |  40% |     0 |   0% |     0 |   0%
  CONJ       |  8165 |  4702 |  58% |     0 |   0% |     0 |   0%
  .          |  3056 |  2163 |  71% |     0 |   0% |     0 |   0%
  NUM        |  2475 |  1202 |  49% |     0 |   0% |     0 |   0%
  PRT        |  1763 |   763 |  43% |     0 |   0% |     0 |   0%
  X          |   754 |   512 |  68% |     0 |   0% |     0 |   0%
  -----------+-------+-------+------+-------+------+-------+-------


  Precision and recall of DEPREL

  ----------------+------+---------+--------+------------+---------------
  deprel          | gold | correct | system | recall (%) | precision (%) 
    5  DT *PA* ET / *PA* 
    5  NK *NK* OP / NK *NK* 
    5  *SS* UA / *SS* 
    5  MO MO *OC* / NK *OC* OC 
    5  OC *--* EP / *--* EP 
    5  *mod* dep_cpd dep / *mod* dep_cpd 
    5  suj *obj.cpl* obj / suj *obj.cpl* obj mod 
    5  MNR NK NK *OA* / NK NK *OA* 
    5  *MNR* RE / *MNR* 
    5  *NK* / -- *NK* 
    5  MO *OC* / MO *OC* -- 
    5  CJ *CJ* CJ / *CJ* CJ 
    5  mod *mod* obj.cpl / *mod* 
    5  *CJ* / *CJ* PNC 
    5  suj aux.tps *root* mod mod / *root* mod 
    5  *CM* / *CM* CJ 
    5  *obj.p* / obj.p *obj.p* 
    5  SB *--* MO PD / SB *--* MO 
    5  DET ATT *OBJ* / DET ATT *OBJ* OBL 
    5  NK NK *SB* APP / NK NK *SB* -- APP 
    5  *aux.caus* / *aux.caus* root 
    5  SS *ROOT* OO / SS *ROOT* OO ET 
    5  suj *root* obj / suj dep_cpd *root* obj 
    5  MO MO *MO* NK / MO *MO* NK 
    5  ATT *LOCY* / *LOCY* ATT 
    5  NUM *ATT* / *ATT* 
    5  MO MO *CJ* / MO *CJ* 
    5  *AA* HD PA / *AA* 
    5  det *obj.p* mod coord / det *obj.p* mod 
    5  *SB* PAR / *SB* 
    5  NK *CJ* / NK *CJ* CD 
    5  *obj* obj.p / *obj* aff 
    5  ATT *MODE* CONJ / *MODE* CONJ 
    5  *aux.tps* / mod dep mod *aux.tps* root 
    5  ATT *OBL* / ATT *OBL* OBL 
    5  *OC* OA / *OC* 
    5  *NK* CD / NK *NK* CD 
    5  *OBL* / *OBL* NE 
    5  mod suj aux.tps *root* obj / *root* obj dep 
    5  NK *SB* MO / NK *SB* 
    5  *root* dep.coord / *root* mod 
    5  *MODE* / ATT *MODE* 
    5  *--* SB OC / MO AG *--* SB MO OC 
    5  det *obj* dep_cpd mod.rel / det *obj* 
    5  *ATT* / SUBJ *ATT* 
    5  *aux.tps* / *aux.tps* root mod 
    5  *OC* MO / *OC* 
    5  MO MO *OC* CD / *OC* CD 
    5  *MNR* NK / *MNR* NMC 
    5  *refl* / adjunct *refl* 
    5  NK NK *AG* APP / NK NK *AG* -- APP 
    5  MO *MO* NK / *MO* PNC 
    5  *OBJ* / MODE *OBJ* 
    5  *MO* NK / *MO* NK OA 
    5  *adjunct* adjunct / *adjunct* adjunct adjunct 
    5  aux.tps suj *mod* / suj *mod* 
    5  *OBL* / *OBL* SUBJ 
    5  NK *SB* / *SB* PD 
    5  *obj.p* mod obj / *obj.p* mod mod 
    5  *--* APP / -- *--* APP 
    5  NK *SB* / NK *SB* CJ 
    5  NK NK NK *AG* / NK NK *AG* 
    5  CP OC PM *MO* / PM *MO* 
    5  *obj* obj.p / ats *obj* 
    5  AC *MNR* NK / *MNR* 
    5  SB *--* MO / SB *--* MO MO 
    5  *dep* obj.p arg / *dep* obj.p 
    5  *aux.pass* / suj mod *aux.pass* mod.rel 
    5  *NK* / *NK* NMC 
    5  *mod* / mod *mod* obj 
    5  NK NK *SB* MNR / NK MO NK *SB* 
    5  *p_obj* obj.p / *p_obj* dep_cpd 
    5  *obj.p* / *obj.p* obj.cpl 
    5  NK *DA* / NK *DA* SVP 
    5  *CM* / *CM* NK 
    5  -- *PAR* NK -- / *PAR* NK 
    5  *MO* NK / *MO* NK MO 
    5  *obj* obj / *obj* obj dep 
    5  ** ROOT-VAN-PRED / ** 
    5  *SB* CD / *SB* 
    5  SB *--* OC / SB NK *--* OC 
    5  / suj 
    5  det *obj* coord dep / det *obj* coord 
    5  / CONJ 
    5  *PG* NK / APP *PG* NK 
    5  *NEG* / MODE *NEG* 
    5  PD *--* SB / PD *--* CP 
    5  *comp* / adjunct *comp* 
    5  NK *NK* PAR / NK *NK* 
    5  OC *OC* / *OC* SB 
    5  DET *ATT* / DET *ATT* CONJ 
    5  *dep.coord* obj / *dep.coord* obj mod 
    5  mod det *obj.p* / det *obj.p* mod 
    5  *mod* / obj *mod* coord 
    5  DET NE *ATT* / *ATT* COORD 
    5  *coord* dep.coord / *coord* dep.coord mod.rel 
    5  DET ATT NE *SUBJ* / *SUBJ* 
    5  DET ATT *SUBJ* CONJ / DET ATT *SUBJ* 
    5  *a_obj* obj.p / *a_obj* aff 
    5  *CD* CJ / AG *CD* CJ 
    5  *CONJ* COORD / *CONJ* INF 
    5  suj aux.tps mod *root* obj / mod *root* obj 
    5  *--* SB OC / OA *--* SB OC 
    5  *OA* PA / *OA* PA SS 
    5  ATT *TLOCY* / *TLOCY* SUBJ 
    5  OBJ *INF* / *INF* 
    5  *DT* / *DT* RA 
    5  *dep* obj.p / dep_cpd *dep* 
    5  *CJ* OA / *CJ* NK OA 
    5  ATT *ROOT-VAN-SUBJ* / *ROOT-VAN-SUBJ* ATT 
    5  CJ *CJ* / *CJ* CD 
    5  DET ATT *SUBJ* / DET ATT *SUBJ* MODE 
    5  *obj.p* / mod *obj.p* 
    5  ATT *OBJ* / *OBJ* ATT 
    5  *mod* obj.p / *mod* obj.p obj 
    5  *aux.caus* / *aux.caus* obj 
    5  *ATT* / *ATT* TFROM 
    5  DET *SUBJ* / DET *SUBJ* NE 
    5  *ne* / subj *ne* 
    5  MO PD *OC* / PD *OC* 
    5  conjunct *pd* conjunct / *pd* conjunct 
    5  *CONJ* ATT / *CONJ* ATT ATT 
    5  *PG* NK / AG *PG* NK 
    5  *aux.pass* / suj dep *aux.pass* root 
    5  OA MO *OC* / MO NK *OC* 
    5  *OBJ* / *OBJ* ATT 
    5  *det* / *det* mod 
    5  *--* MNR / *--* 
    5  ATT *ATT* CONJ / *ATT* 
    5  *DT* / *DT* OO 
    5  DA *OC* / SB *OC* 
    5  *TLOCY* CONJ / *TLOCY* 
    5  det mod *ats* mod / det mod *ats* 
    5  *OBL* COORD / *OBL* 
    5  *suj* dep_cpd mod / *suj* 
    5  suj aux.pass *obj.cpl* p_obj / *obj.cpl* p_obj 
    5  DET ATT *ATT* / *ATT* 
    5  MO *DA* / *DA* 
    5  *SB* CD MNR / *SB* CD 
    5  *CONJ* COORD / *CONJ* OBJ 
    5  MO MO *OC* / MNR *OC* 
    5  *PNC* / NK *PNC* SB 
    5  NK NK *AG* / NK NK *AG* APP 
    5  *comp* adjunct / *comp* conjunct 
    5  SB *--* MO MO / SB *--* MO MO MO 
    5  *aux.tps* / dep mod *aux.tps* root 
    5  *MO* NK / *MO* OC 
    5  OA MO *OC* / MO *OC* RC 


  5 focus words where most of the errors occur:

            | any  | head | dep  | both
  ----------+------+------+------+------
  de / ADP  | 1419 | 1419 |    0 |    0
  -LRB- / . |  990 |  990 |    0 |    0
  in / ADP  |  737 |  737 |    0 |    0
  -RRB- / . |  733 |  733 |    0 |    0
  et / CONJ |  696 |  696 |    0 |    0
  ----------+------+------+------+------


  one-token preceeding contexts where most of the errors occur:

  CPOS     | any  | head | dep  | both  ||  word                | any  | head | dep  | both
  ---------+------+------+------+-------++----------------------+------+------+------+-----
  NOUN     | 20620 | 20620 |    0 |    0  ||  , / .               | 6411 | 6411 |    0 |    0
  .        | 9624 | 9624 |    0 |    0  ||  der / DET           |  868 |  868 |    0 |    0
  DET      | 6505 | 6505 |    0 |    0  ||  - / .               |  826 |  826 |    0 |    0
  ---------+------+------+------+-------++----------------------+------+------+------+-----


  two-token preceeding contexts where most of the errors occur:

  CPOS     | any  | head | dep  | both  ||  word                | any  | head | dep  | both
  ---------+------+------+------+-------++----------------------+------+------+------+-----
  DET+NOUN | 6525 | 6525 |    0 |    0  ||  de / ADP + la / DET |  147 |  147 |    0 |    0
  NOUN+.   | 4285 | 4285 |    0 |    0  ||  , / . + die / PRON  |  129 |  129 |    0 |    0
  ADP+NOUN | 3937 | 3937 |    0 |    0  ||  '' / . + , / .      |  126 |  126 |    0 |    0
           |      |      |      |       ||  -RRB- / . + , / .   |  126 |  126 |    0 |    0
  ---------+------+------+------+-------++----------------------+------+------+------+-----


  one-token following contexts where most of the errors occur:

  CPOS     | any  | head | dep  | both  ||  word                | any  | head | dep  | both
  ---------+------+------+------+-------++----------------------+------+------+------+-----
  NOUN     | 12655 | 12655 |    0 |    0  ||  , / .               | 5153 | 5153 |    0 |    0
  .        | 11716 | 11716 |    0 |    0  ||  . / .               | 3450 | 3450 |    0 |    0
  ADP      | 8910 | 8910 |    0 |    0  ||  de / ADP            | 1330 | 1330 |    0 |    0
  ---------+------+------+------+-------++----------------------+------+------+------+-----


  two-token following contexts where most of the errors occur:

  CPOS     | any  | head | dep  | both  ||  word                | any  | head | dep  | both
  ---------+------+------+------+-------++----------------------+------+------+------+-----
  DET+NOUN | 6268 | 6268 |    0 |    0  ||  . / . + .E          | 3381 | 3381 |    0 |    0
  NOUN+.   | 3742 | 3742 |    0 |    0  ||  de / ADP + la / DET |  227 |  227 |    0 |    0
  .+.E     | 3592 | 3592 |    0 |    0  ||  -RRB- / . + . / .   |  195 |  195 |    0 |    0
  ---------+------+------+------+-------++----------------------+------+------+------+-----


  Sentence with the highest number of word errors:
   Sentence 3548 line 70505, 58 head errors, 0 dependency errors, 58 word errors


  Sentence with the highest number of head errors:
   Sentence 3548 line 70505, 58 head errors, 0 dependency errors, 58 word errors


  Sentence with the highest number of dependency errors:
   Sentence 1 line 1, 6 head errors, 0 dependency errors, 6 word errors


  Specific errors, 10 most frequent errors:
  =========================================

   1. head two words before the correct head (before the focus word instead ofbefore the focus word), correct dependency : 4337 times
  -----+------+------+------+------+------+------
    Before    |    Focus    |   After     | Count
  CPOS   word | CPOS   word | CPOS   word |
  -----+------+------+------+------+------+------
       |      |      |      | NOUN |      | 2142
  NOUN |      |      |      |      |      | 1738
       |      | NOUN |      |      |      | 1683
       |      | NOUN |      | NOUN |      | 1083
  VERB |      |      |      |      |      | 1046
       |      |      |      | VERB |      | 1015
  NOUN |      | NOUN |      |      |      | 957
  -----+------+------+------+------+------+------

   2. head two words after the correct head (after the focus word instead ofafter the focus word), correct dependency : 3598 times
  -----+------+------+------+------+------+------
    Before    |    Focus    |   After     | Count
  CPOS   word | CPOS   word | CPOS   word |
  -----+------+------+------+------+------+------
  NOUN |      |      |      |      |      | 1882
       |      |      |      | VERB |      | 1311
       |      | ADJ  |      |      |      | 1244
  NOUN |      | ADJ  |      |      |      | 1067
       |      |      |      | NOUN |      | 1019
       |      |      |      | ADP  |      | 805
  NOUN |      |      |      | VERB |      | 708
  -----+------+------+------+------+------+------

   3. head one word after the correct head (before the focus word), correct dependency : 3303 times
  -----+------+------+------+------+------+------
    Before    |    Focus    |   After     | Count
  CPOS   word | CPOS   word | CPOS   word |
  -----+------+------+------+------+------+------
       |      | NOUN |      |      |      | 1872
  NOUN |      |      |      |      |      | 1139
       |      |      |      | .    |      | 1027
       |      | NOUN |      | .    |      | 756
  NOUN |      | NOUN |      |      |      | 635
  ADP  |      |      |      |      |      | 549
       |      | ADP  |      |      |      | 545
  -----+------+------+------+------+------+------

   4. head three words after the correct head (after the focus word instead ofafter the focus word), correct dependency : 3282 times
  -----+------+------+------+------+------+------
    Before    |    Focus    |   After     | Count
  CPOS   word | CPOS   word | CPOS   word |
  -----+------+------+------+------+------+------
       |      | NOUN |      |      |      | 1320
       |      |      |      | NOUN |      | 1145
       |      |      |      | VERB |      | 1036
  .    |      |      |      |      |      | 798
       |      | NOUN |      | VERB |      | 790
  DET  |      |      |      |      |      | 788
  DET  |      | NOUN |      |      |      | 697
  -----+------+------+------+------+------+------

   5. head two words after the correct head (before the focus word), correct dependency : 2817 times
  -----+------+------+------+------+------+------
    Before    |    Focus    |   After     | Count
  CPOS   word | CPOS   word | CPOS   word |
  -----+------+------+------+------+------+------
  NOUN |      |      |      |      |      | 1318
       |      | NOUN |      |      |      | 1080
       |      |      |      | .    |      | 947
       |      | ADP  |      |      |      | 613
       |      | NOUN |      | .    |      | 495
  NOUN |      | ADP  |      |      |      | 493
       |      | VERB |      |      |      | 475
  -----+------+------+------+------+------+------

   6. head three words before the correct head (before the focus word instead ofbefore the focus word), correct dependency : 2433 times
  -----+------+------+------+------+------+------
    Before    |    Focus    |   After     | Count
  CPOS   word | CPOS   word | CPOS   word |
  -----+------+------+------+------+------+------
       |      | NOUN |      |      |      | 800
       |      |      |      | NOUN |      | 600
  NOUN |      |      |      |      |      | 455
  VERB |      |      |      |      |      | 447
       |      |      |      | ADJ  |      | 400
       |      | NOUN |      | NOUN |      | 322
  ADP  |      |      |      |      |      | 318
  -----+------+------+------+------+------+------

   7. head two words before the correct head (before the focus word), correct dependency : 2327 times
  -----+------+------+------+------+------+------
    Before    |    Focus    |   After     | Count
  CPOS   word | CPOS   word | CPOS   word |
  -----+------+------+------+------+------+------
  NOUN |      |      |      |      |      | 1090
       |      | ADP  |      |      |      | 757
       |      |      |      | .    |      | 712
       |      | NOUN |      |      |      | 658
       |      | VERB |      |      |      | 545
  NOUN |      | ADP  |      |      |      | 535
       |      |      |      | DET  |      | 504
  -----+------+------+------+------+------+------

   8. head one word before the correct head (after the focus word), correct dependency : 2206 times
  -----+------+------+------+------+------+------
    Before    |    Focus    |   After     | Count
  CPOS   word | CPOS   word | CPOS   word |
  -----+------+------+------+------+------+------
       |      | NOUN |      |      |      | 661
       |      |      |      | NOUN |      | 533
       |      |      |      | VERB |      | 529
       |      | PRON |      |      |      | 487
  DET  |      |      |      |      |      | 454
       |      | ADV  |      |      |      | 406
  DET  |      | NOUN |      |      |      | 370
  .    |      |      |      |      |      | 370
  -----+------+------+------+------+------+------

   9. head four words before the correct head (before the focus word instead ofbefore the focus word), correct dependency : 1980 times
  -----+------+------+------+------+------+------
    Before    |    Focus    |   After     | Count
  CPOS   word | CPOS   word | CPOS   word |
  -----+------+------+------+------+------+------
       |      | NOUN |      |      |      | 564
  NOUN |      |      |      |      |      | 530
       |      |      |      | .    |      | 471
       |      |      |      | .    | ,    | 383
       |      | DET  |      |      |      | 371
       |      |      |      | NOUN |      | 359
       |      | DET  |      | .    |      | 357
  -----+------+------+------+------+------+------

  10. head four words after the correct head (after the focus word instead ofafter the focus word), correct dependency : 1976 times
  -----+------+------+------+------+------+------
    Before    |    Focus    |   After     | Count
  CPOS   word | CPOS   word | CPOS   word |
  -----+------+------+------+------+------+------
       |      | NOUN |      |      |      | 830
  NOUN |      |      |      |      |      | 577
  ADJ  |      |      |      |      |      | 491
       |      |      |      | VERB |      | 455
       |      | ADP  |      |      |      | 452
  ADJ  |      | NOUN |      |      |      | 350
       |      | NOUN |      | VERB |      | 343
  -----+------+------+------+------+------+------


  Local contexts involved in several frequent errors:
  ===================================================


  -----+------+------+------+------+------
    Before    |    Focus    |   After     
  CPOS   word | CPOS   word | CPOS   word 
  -----+------+------+------+------+------
       |      | NOUN |      |      |      
  -----+------+------+------+------+------
   3. head one word after the correct head (before the focus word), correct dependency : 1872 times
   1. head two words before the correct head (before the focus word instead ofbefore the focus word), correct dependency : 1683 times
   4. head three words after the correct head (after the focus word instead ofafter the focus word), correct dependency : 1320 times
   5. head two words after the correct head (before the focus word), correct dependency : 1080 times
  10. head four words after the correct head (after the focus word instead ofafter the focus word), correct dependency : 830 times
   6. head three words before the correct head (before the focus word instead ofbefore the focus word), correct dependency : 800 times
   8. head one word before the correct head (after the focus word), correct dependency : 661 times
   7. head two words before the correct head (before the focus word), correct dependency : 658 times
   9. head four words before the correct head (before the focus word instead ofbefore the focus word), correct dependency : 564 times

  -----+------+------+------+------+------
    Before    |    Focus    |   After     
  CPOS   word | CPOS   word | CPOS   word 
  -----+------+------+------+------+------
  NOUN |      |      |      |      |      
  -----+------+------+------+------+------
   2. head two words after the correct head (after the focus word instead ofafter the focus word), correct dependency : 1882 times
   1. head two words before the correct head (before the focus word instead ofbefore the focus word), correct dependency : 1738 times
   5. head two words after the correct head (before the focus word), correct dependency : 1318 times
   3. head one word after the correct head (before the focus word), correct dependency : 1139 times
   7. head two words before the correct head (before the focus word), correct dependency : 1090 times
  10. head four words after the correct head (after the focus word instead ofafter the focus word), correct dependency : 577 times
   9. head four words before the correct head (before the focus word instead ofbefore the focus word), correct dependency : 530 times
   6. head three words before the correct head (before the focus word instead ofbefore the focus word), correct dependency : 455 times

  -----+------+------+------+------+------
    Before    |    Focus    |   After     
  CPOS   word | CPOS   word | CPOS   word 
  -----+------+------+------+------+------
       |      |      |      | NOUN |      
  -----+------+------+------+------+------
   1. head two words before the correct head (before the focus word instead ofbefore the focus word), correct dependency : 2142 times
   4. head three words after the correct head (after the focus word instead ofafter the focus word), correct dependency : 1145 times
   2. head two words after the correct head (after the focus word instead ofafter the focus word), correct dependency : 1019 times
   6. head three words before the correct head (before the focus word instead ofbefore the focus word), correct dependency : 600 times
   8. head one word before the correct head (after the focus word), correct dependency : 533 times
   9. head four words before the correct head (before the focus word instead ofbefore the focus word), correct dependency : 359 times

  -----+------+------+------+------+------
    Before    |    Focus    |   After     
  CPOS   word | CPOS   word | CPOS   word 
  -----+------+------+------+------+------
       |      |      |      | VERB |      
  -----+------+------+------+------+------
   2. head two words after the correct head (after the focus word instead ofafter the focus word), correct dependency : 1311 times
   4. head three words after the correct head (after the focus word instead ofafter the focus word), correct dependency : 1036 times
   1. head two words before the correct head (before the focus word instead ofbefore the focus word), correct dependency : 1015 times
   8. head one word before the correct head (after the focus word), correct dependency : 529 times
  10. head four words after the correct head (after the focus word instead ofafter the focus word), correct dependency : 455 times

  -----+------+------+------+------+------
    Before    |    Focus    |   After     
  CPOS   word | CPOS   word | CPOS   word 
  -----+------+------+------+------+------
       |      | ADP  |      |      |      
  -----+------+------+------+------+------
   7. head two words before the correct head (before the focus word), correct dependency : 757 times
   5. head two words after the correct head (before the focus word), correct dependency : 613 times
   3. head one word after the correct head (before the focus word), correct dependency : 545 times
  10. head four words after the correct head (after the focus word instead ofafter the focus word), correct dependency : 452 times

  -----+------+------+------+------+------
    Before    |    Focus    |   After     
  CPOS   word | CPOS   word | CPOS   word 
  -----+------+------+------+------+------
       |      |      |      | .    |      
  -----+------+------+------+------+------
   3. head one word after the correct head (before the focus word), correct dependency : 1027 times
   5. head two words after the correct head (before the focus word), correct dependency : 947 times
   7. head two words before the correct head (before the focus word), correct dependency : 712 times
   9. head four words before the correct head (before the focus word instead ofbefore the focus word), correct dependency : 471 times

  -----+------+------+------+------+------
    Before    |    Focus    |   After     
  CPOS   word | CPOS   word | CPOS   word 
  -----+------+------+------+------+------
  VERB |      |      |      |      |      
  -----+------+------+------+------+------
   1. head two words before the correct head (before the focus word instead ofbefore the focus word), correct dependency : 1046 times
   6. head three words before the correct head (before the focus word instead ofbefore the focus word), correct dependency : 447 times

  -----+------+------+------+------+------
    Before    |    Focus    |   After     
  CPOS   word | CPOS   word | CPOS   word 
  -----+------+------+------+------+------
       |      | VERB |      |      |      
  -----+------+------+------+------+------
   7. head two words before the correct head (before the focus word), correct dependency : 545 times
   5. head two words after the correct head (before the focus word), correct dependency : 475 times

  -----+------+------+------+------+------
    Before    |    Focus    |   After     
  CPOS   word | CPOS   word | CPOS   word 
  -----+------+------+------+------+------
  .    |      |      |      |      |      
  -----+------+------+------+------+------
   4. head three words after the correct head (after the focus word instead ofafter the focus word), correct dependency : 798 times
   8. head one word before the correct head (after the focus word), correct dependency : 370 times

  -----+------+------+------+------+------
    Before    |    Focus    |   After     
  CPOS   word | CPOS   word | CPOS   word 
  -----+------+------+------+------+------
  DET  |      |      |      |      |      
  -----+------+------+------+------+------
   4. head three words after the correct head (after the focus word instead ofafter the focus word), correct dependency : 788 times
   8. head one word before the correct head (after the focus word), correct dependency : 454 times

  -----+------+------+------+------+------
    Before    |    Focus    |   After     
  CPOS   word | CPOS   word | CPOS   word 
  -----+------+------+------+------+------
  NOUN |      | NOUN |      |      |      
  -----+------+------+------+------+------
   1. head two words before the correct head (before the focus word instead ofbefore the focus word), correct dependency : 957 times
   3. head one word after the correct head (before the focus word), correct dependency : 635 times

  -----+------+------+------+------+------
    Before    |    Focus    |   After     
  CPOS   word | CPOS   word | CPOS   word 
  -----+------+------+------+------+------
  ADP  |      |      |      |      |      
  -----+------+------+------+------+------
   3. head one word after the correct head (before the focus word), correct dependency : 549 times
   6. head three words before the correct head (before the focus word instead ofbefore the focus word), correct dependency : 318 times

  -----+------+------+------+------+------
    Before    |    Focus    |   After     
  CPOS   word | CPOS   word | CPOS   word 
  -----+------+------+------+------+------
  NOUN |      | ADP  |      |      |      
  -----+------+------+------+------+------
   7. head two words before the correct head (before the focus word), correct dependency : 535 times
   5. head two words after the correct head (before the focus word), correct dependency : 493 times

  -----+------+------+------+------+------
    Before    |    Focus    |   After     
  CPOS   word | CPOS   word | CPOS   word 
  -----+------+------+------+------+------
  DET  |      | NOUN |      |      |      
  -----+------+------+------+------+------
   4. head three words after the correct head (after the focus word instead ofafter the focus word), correct dependency : 697 times
   8. head one word before the correct head (after the focus word), correct dependency : 370 times

  -----+------+------+------+------+------
    Before    |    Focus    |   After     
  CPOS   word | CPOS   word | CPOS   word 
  -----+------+------+------+------+------
       |      | NOUN |      | .    |      
  -----+------+------+------+------+------
   3. head one word after the correct head (before the focus word), correct dependency : 756 times
   5. head two words after the correct head (before the focus word), correct dependency : 495 times

  -----+------+------+------+------+------
    Before    |    Focus    |   After     
  CPOS   word | CPOS   word | CPOS   word 
  -----+------+------+------+------+------
       |      | NOUN |      | NOUN |      
  -----+------+------+------+------+------
   1. head two words before the correct head (before the focus word instead ofbefore the focus word), correct dependency : 1083 times
   6. head three words before the correct head (before the focus word instead ofbefore the focus word), correct dependency : 322 times

  -----+------+------+------+------+------
    Before    |    Focus    |   After     
  CPOS   word | CPOS   word | CPOS   word 
  -----+------+------+------+------+------
       |      | NOUN |      | VERB |      
  -----+------+------+------+------+------
   4. head three words after the correct head (after the focus word instead ofafter the focus word), correct dependency : 790 times
  10. head four words after the correct head (after the focus word instead ofafter the focus word), correct dependency : 343 times

